[nb-items] 60
[nb-objectives] 2
[nb-pareto] 73
[nb-lorenz] 19
[runtime] 1.9804131984710693
[format] f1 f2 isLorenzND
[vector] 24765 21748 True
[vector] 23423 22458 True
[vector] 24259 22004 True
[vector] 25405 21249 True
[vector] 23912 22140 True
[vector] 24095 22130 True
[vector] 22883 22626 True
[vector] 23242 22522 True
[vector] 25641 21067 True
[vector] 23708 22300 True
[vector] 23619 22316 True
[vector] 25031 21518 True
[vector] 22702 22690 True
[vector] 23527 22364 True
[vector] 22797 22653 True
[vector] 23587 22332 True
[vector] 22762 22658 True
[vector] 23363 22490 True
[vector] 22968 22589 True
[vector] 24134 22010 False
[vector] 22113 22895 False
[vector] 25842 20686 False
[vector] 26162 19989 False
[vector] 26266 19796 False
[vector] 26346 19523 False
[vector] 24269 21926 False
[vector] 24946 21555 False
[vector] 24370 21847 False
[vector] 25747 20789 False
[vector] 26595 19095 False
[vector] 22317 22789 False
[vector] 26626 18973 False
[vector] 22291 22791 False
[vector] 25671 21019 False
[vector] 26171 19899 False
[vector] 25156 21358 False
[vector] 21656 23009 False
[vector] 24329 21894 False
[vector] 20108 23297 False
[vector] 21518 23133 False
[vector] 26095 20129 False
[vector] 22119 22840 False
[vector] 26462 19364 False
[vector] 24875 21573 False
[vector] 26676 18857 False
[vector] 25487 21091 False
[vector] 23757 22192 False
[vector] 21938 22904 False
[vector] 24419 21799 False
[vector] 20457 23270 False
[vector] 25731 20972 False
[vector] 21715 22954 False
[vector] 26081 20227 False
[vector] 25080 21441 False
[vector] 25752 20781 False
[vector] 26512 19248 False
[vector] 25918 20456 False
[vector] 26296 19639 False
[vector] 20863 23146 False
[vector] 22170 22823 False
[vector] 26006 20404 False
[vector] 26192 19835 False
[vector] 23817 22160 False
[vector] 21669 23005 False
[vector] 26377 19401 False
[vector] 22399 22716 False
[vector] 26176 19891 False
[vector] 24782 21667 False
[vector] 26545 19211 False
[vector] 26342 19566 False
[vector] 25812 20734 False
[vector] 26116 20065 False
[vector] 25922 20413 False
