[nb-items] 100
[nb-objectives] 2
[nb-pareto] 116
[nb-lorenz] 20
[runtime] 15.920181035995483
[format] f1 f2 isLorenzND
[vector] 40180 39648 True
[vector] 40417 39484 True
[vector] 40520 39421 True
[vector] 41477 38793 True
[vector] 40273 39592 True
[vector] 42273 38095 True
[vector] 40678 39302 True
[vector] 41184 39031 True
[vector] 40334 39559 True
[vector] 41324 38931 True
[vector] 41761 38515 True
[vector] 40879 39212 True
[vector] 40660 39305 True
[vector] 41933 38385 True
[vector] 40549 39413 True
[vector] 40231 39622 True
[vector] 40776 39275 True
[vector] 42069 38285 True
[vector] 39901 39886 True
[vector] 41055 39037 True
[vector] 39951 39749 False
[vector] 43248 35624 False
[vector] 40932 39140 False
[vector] 43072 36384 False
[vector] 36600 40858 False
[vector] 41335 38804 False
[vector] 35129 41015 False
[vector] 42609 37483 False
[vector] 42098 38106 False
[vector] 38158 40568 False
[vector] 38992 40212 False
[vector] 38752 40297 False
[vector] 40365 39501 False
[vector] 43548 34244 False
[vector] 43210 35780 False
[vector] 39183 40160 False
[vector] 36074 40949 False
[vector] 36578 40897 False
[vector] 41611 38542 False
[vector] 39196 40072 False
[vector] 35120 41057 False
[vector] 41004 39048 False
[vector] 43489 34441 False
[vector] 42276 38032 False
[vector] 40060 39682 False
[vector] 43272 35532 False
[vector] 39968 39712 False
[vector] 43429 34905 False
[vector] 43132 36018 False
[vector] 43104 36053 False
[vector] 43091 36081 False
[vector] 35310 41000 False
[vector] 39392 40043 False
[vector] 42837 36967 False
[vector] 43415 35052 False
[vector] 36410 40915 False
[vector] 41583 38589 False
[vector] 38833 40241 False
[vector] 43478 34443 False
[vector] 38352 40413 False
[vector] 43307 35503 False
[vector] 40566 39376 False
[vector] 42752 37273 False
[vector] 43359 35376 False
[vector] 38588 40354 False
[vector] 43450 34478 False
[vector] 41587 38555 False
[vector] 42785 37111 False
[vector] 39060 40163 False
[vector] 42468 37840 False
[vector] 37090 40810 False
[vector] 39318 40065 False
[vector] 39701 39891 False
[vector] 43214 35723 False
[vector] 42814 37000 False
[vector] 43005 36446 False
[vector] 42647 37311 False
[vector] 39515 40029 False
[vector] 42994 36622 False
[vector] 38358 40391 False
[vector] 40454 39432 False
[vector] 43220 35659 False
[vector] 36086 40935 False
[vector] 43413 35306 False
[vector] 37325 40798 False
[vector] 40569 39309 False
[vector] 42354 37857 False
[vector] 42532 37552 False
[vector] 42612 37420 False
[vector] 42956 36778 False
[vector] 40121 39649 False
[vector] 33649 41079 False
[vector] 42904 36905 False
[vector] 38162 40470 False
[vector] 42470 37586 False
[vector] 42638 37335 False
[vector] 43461 34476 False
[vector] 35683 40965 False
[vector] 38942 40240 False
[vector] 35470 40977 False
[vector] 41504 38702 False
[vector] 36768 40840 False
[vector] 40939 39067 False
[vector] 43185 35902 False
[vector] 38507 40388 False
[vector] 36195 40917 False
[vector] 39990 39705 False
[vector] 41514 38590 False
[vector] 37688 40629 False
[vector] 38698 40336 False
[vector] 37968 40625 False
[vector] 43434 34778 False
[vector] 41820 38440 False
[vector] 37509 40718 False
[vector] 42519 37578 False
[vector] 42809 37002 False
