[nb-items] 100
[nb-objectives] 2
[nb-pareto] 105
[nb-lorenz] 6
[runtime] 13.982283115386963
[format] f1 f2 isLorenzND
[vector] 39935 39063 True
[vector] 39384 39446 True
[vector] 41056 38070 True
[vector] 41191 37950 True
[vector] 40544 38527 True
[vector] 41560 37651 True
[vector] 38065 40045 False
[vector] 42523 35421 False
[vector] 38603 39729 False
[vector] 38807 39629 False
[vector] 36735 40497 False
[vector] 39388 39242 False
[vector] 35331 40826 False
[vector] 40308 38555 False
[vector] 41250 37875 False
[vector] 39162 39509 False
[vector] 32985 41036 False
[vector] 37728 40139 False
[vector] 40235 38662 False
[vector] 41940 37101 False
[vector] 42610 34915 False
[vector] 41980 36963 False
[vector] 40284 38600 False
[vector] 41877 37161 False
[vector] 36441 40586 False
[vector] 42269 36419 False
[vector] 42232 36586 False
[vector] 41079 37971 False
[vector] 40768 38255 False
[vector] 42350 36181 False
[vector] 37731 40119 False
[vector] 34977 40934 False
[vector] 38400 39829 False
[vector] 39520 39237 False
[vector] 42319 36303 False
[vector] 42171 36737 False
[vector] 40665 38367 False
[vector] 39636 39076 False
[vector] 40099 38871 False
[vector] 39689 39067 False
[vector] 40322 38540 False
[vector] 41355 37758 False
[vector] 42681 34510 False
[vector] 40237 38636 False
[vector] 40220 38721 False
[vector] 38966 39605 False
[vector] 37075 40481 False
[vector] 40040 38946 False
[vector] 42400 36065 False
[vector] 38394 39882 False
[vector] 34356 40967 False
[vector] 37449 40377 False
[vector] 34237 41034 False
[vector] 40603 38452 False
[vector] 42696 33842 False
[vector] 38744 39668 False
[vector] 42413 35729 False
[vector] 38172 39945 False
[vector] 38629 39690 False
[vector] 34428 40943 False
[vector] 40161 38796 False
[vector] 38686 39675 False
[vector] 42630 34836 False
[vector] 41859 37339 False
[vector] 37480 40285 False
[vector] 38610 39713 False
[vector] 36512 40528 False
[vector] 40879 38142 False
[vector] 42694 34174 False
[vector] 42151 36824 False
[vector] 40724 38302 False
[vector] 42771 33573 False
[vector] 40940 38100 False
[vector] 35861 40805 False
[vector] 40820 38217 False
[vector] 42648 34725 False
[vector] 35309 40847 False
[vector] 42604 35183 False
[vector] 37988 40068 False
[vector] 39579 39162 False
[vector] 38567 39799 False
[vector] 36368 40715 False
[vector] 40292 38576 False
[vector] 42472 35707 False
[vector] 41444 37681 False
[vector] 35519 40817 False
[vector] 40708 38335 False
[vector] 38147 39984 False
[vector] 39622 39105 False
[vector] 42562 35237 False
[vector] 41634 37475 False
[vector] 35286 40856 False
[vector] 37702 40222 False
[vector] 40829 38185 False
[vector] 38073 39995 False
[vector] 35119 40904 False
[vector] 37106 40389 False
[vector] 42252 36499 False
[vector] 36178 40772 False
[vector] 40263 38615 False
[vector] 38222 39931 False
[vector] 36521 40504 False
[vector] 37820 40110 False
[vector] 41673 37466 False
[vector] 38274 39920 False
