[nb-items] 50
[nb-objectives] 2
[nb-pareto] 68
[nb-lorenz] 18
[runtime] 1.8719351291656494
[format] f1 f2 isLorenzND
[vector] 19039 16764 True
[vector] 18633 16773 True
[vector] 19482 16488 True
[vector] 18380 16871 True
[vector] 17874 17150 True
[vector] 20420 15847 True
[vector] 18092 17038 True
[vector] 20257 16006 True
[vector] 17989 17101 True
[vector] 17431 17426 True
[vector] 19755 16357 True
[vector] 18472 16805 True
[vector] 18184 17011 True
[vector] 17653 17275 True
[vector] 18250 16956 True
[vector] 20144 16041 True
[vector] 20919 15559 True
[vector] 20656 15649 True
[vector] 19107 16503 False
[vector] 22085 12381 False
[vector] 21085 15299 False
[vector] 15249 17848 False
[vector] 17503 17326 False
[vector] 16160 17589 False
[vector] 14643 17928 False
[vector] 21865 13604 False
[vector] 16472 17580 False
[vector] 21903 13414 False
[vector] 21088 15236 False
[vector] 21265 15113 False
[vector] 21498 14744 False
[vector] 17710 17188 False
[vector] 21931 13326 False
[vector] 21612 14595 False
[vector] 20479 15772 False
[vector] 19541 16413 False
[vector] 21615 14292 False
[vector] 16045 17638 False
[vector] 20990 15341 False
[vector] 19814 16282 False
[vector] 21332 15004 False
[vector] 14194 17934 False
[vector] 19881 16131 False
[vector] 21548 14702 False
[vector] 21318 15112 False
[vector] 13980 17989 False
[vector] 15938 17740 False
[vector] 19067 16652 False
[vector] 13807 18027 False
[vector] 20922 15496 False
[vector] 21384 14834 False
[vector] 21382 14962 False
[vector] 15115 17874 False
[vector] 15516 17757 False
[vector] 17061 17470 False
[vector] 13238 18111 False
[vector] 16020 17705 False
[vector] 16092 17605 False
[vector] 21968 13243 False
[vector] 14979 17894 False
[vector] 22082 13094 False
[vector] 18262 16876 False
[vector] 17725 17175 False
[vector] 16637 17484 False
[vector] 21760 14190 False
[vector] 21798 14000 False
[vector] 21848 13958 False
[vector] 21493 14749 False
