[nb-items] 100
[nb-objectives] 2
[nb-pareto] 148
[nb-lorenz] 30
[runtime] 21.17254400253296
[format] f1 f2 isLorenzND
[vector] 38681 37943 True
[vector] 38854 37865 True
[vector] 41616 35830 True
[vector] 41007 36366 True
[vector] 41671 35806 True
[vector] 38534 38064 True
[vector] 39714 37307 True
[vector] 39683 37319 True
[vector] 41824 35678 True
[vector] 40867 36468 True
[vector] 39054 37773 True
[vector] 38935 37794 True
[vector] 38164 38137 True
[vector] 40812 36492 True
[vector] 41160 36238 True
[vector] 40203 37028 True
[vector] 39281 37668 True
[vector] 41091 36291 True
[vector] 39883 37227 True
[vector] 39814 37280 True
[vector] 39561 37435 True
[vector] 40287 36953 True
[vector] 40093 37042 True
[vector] 41370 36053 True
[vector] 40356 36900 True
[vector] 38146 38139 True
[vector] 40522 36761 True
[vector] 38285 38105 True
[vector] 39967 37152 True
[vector] 42280 35270 True
[vector] 35114 39086 False
[vector] 36098 38836 False
[vector] 37964 38229 False
[vector] 37917 38230 False
[vector] 40618 36618 False
[vector] 33009 39297 False
[vector] 42909 34205 False
[vector] 42673 34520 False
[vector] 37682 38332 False
[vector] 33299 39252 False
[vector] 39993 37069 False
[vector] 42577 34625 False
[vector] 33106 39278 False
[vector] 33723 39225 False
[vector] 37389 38442 False
[vector] 42556 34696 False
[vector] 39590 37367 False
[vector] 42357 34944 False
[vector] 34320 39217 False
[vector] 41232 36073 False
[vector] 38077 38192 False
[vector] 41885 35534 False
[vector] 37791 38307 False
[vector] 37268 38474 False
[vector] 43211 33491 False
[vector] 37644 38428 False
[vector] 38735 37886 False
[vector] 34553 39125 False
[vector] 43068 33701 False
[vector] 42961 34194 False
[vector] 40403 36785 False
[vector] 41202 36095 False
[vector] 42505 34844 False
[vector] 42308 34980 False
[vector] 42104 35378 False
[vector] 41495 35914 False
[vector] 37072 38549 False
[vector] 39981 37113 False
[vector] 40875 36414 False
[vector] 34510 39202 False
[vector] 40897 36380 False
[vector] 39334 37540 False
[vector] 41506 35844 False
[vector] 43402 32773 False
[vector] 37966 38218 False
[vector] 41837 35589 False
[vector] 42442 34872 False
[vector] 42900 34222 False
[vector] 42461 34852 False
[vector] 36402 38766 False
[vector] 39373 37506 False
[vector] 42295 35012 False
[vector] 34862 39107 False
[vector] 36827 38686 False
[vector] 35728 38995 False
[vector] 43481 32718 False
[vector] 42352 34972 False
[vector] 34778 39113 False
[vector] 33327 39251 False
[vector] 36067 38870 False
[vector] 38166 38126 False
[vector] 39994 37060 False
[vector] 33523 39238 False
[vector] 35933 38927 False
[vector] 37377 38469 False
[vector] 40566 36715 False
[vector] 37027 38594 False
[vector] 37162 38547 False
[vector] 42679 34487 False
[vector] 43313 33239 False
[vector] 40731 36519 False
[vector] 40060 37058 False
[vector] 36962 38634 False
[vector] 43363 33123 False
[vector] 36921 38636 False
[vector] 35985 38905 False
[vector] 41974 35430 False
[vector] 41020 36340 False
[vector] 37041 38579 False
[vector] 42748 34469 False
[vector] 42629 34561 False
[vector] 42990 34121 False
[vector] 41186 36201 False
[vector] 43239 33456 False
[vector] 37256 38503 False
[vector] 42156 35271 False
[vector] 41679 35752 False
[vector] 42827 34414 False
[vector] 36709 38718 False
[vector] 39508 37440 False
[vector] 41227 36082 False
[vector] 41960 35469 False
[vector] 42132 35343 False
[vector] 41476 35932 False
[vector] 42581 34623 False
[vector] 35304 39069 False
[vector] 39587 37385 False
[vector] 39417 37459 False
[vector] 43052 33988 False
[vector] 42766 34415 False
[vector] 42651 34522 False
[vector] 35429 39057 False
[vector] 41503 35848 False
[vector] 39983 37070 False
[vector] 37912 38275 False
[vector] 38180 38111 False
[vector] 42432 34920 False
[vector] 36374 38817 False
[vector] 43112 33660 False
[vector] 43065 33856 False
[vector] 39408 37467 False
[vector] 42508 34732 False
[vector] 36583 38719 False
[vector] 37717 38322 False
[vector] 41194 36193 False
[vector] 36582 38730 False
[vector] 42529 34718 False
[vector] 40691 36576 False
