[nb-items] 80
[nb-objectives] 2
[nb-pareto] 67
[nb-lorenz] 9
[runtime] 5.07899808883667
[format] f1 f2 isLorenzND
[vector] 30922 30686 True
[vector] 31847 30198 True
[vector] 32053 30137 True
[vector] 33332 29197 True
[vector] 31684 30319 True
[vector] 31403 30407 True
[vector] 32702 29798 True
[vector] 31267 30487 True
[vector] 32439 29932 True
[vector] 33652 28421 False
[vector] 28750 31268 False
[vector] 33097 29239 False
[vector] 30979 30585 False
[vector] 34219 25731 False
[vector] 29736 31048 False
[vector] 33027 29442 False
[vector] 30505 30854 False
[vector] 29445 31088 False
[vector] 33954 27406 False
[vector] 34095 26277 False
[vector] 34091 26737 False
[vector] 33439 28913 False
[vector] 33759 28137 False
[vector] 33896 27468 False
[vector] 29370 31173 False
[vector] 28970 31260 False
[vector] 32158 30020 False
[vector] 31027 30569 False
[vector] 33074 29266 False
[vector] 33967 27070 False
[vector] 34302 24900 False
[vector] 33004 29469 False
[vector] 30022 30973 False
[vector] 33463 28717 False
[vector] 34289 25528 False
[vector] 33847 27690 False
[vector] 34156 26017 False
[vector] 34315 24564 False
[vector] 34185 25943 False
[vector] 32769 29730 False
[vector] 33582 28624 False
[vector] 27490 31324 False
[vector] 30158 30893 False
[vector] 28181 31293 False
[vector] 33509 28710 False
[vector] 34122 26194 False
[vector] 33836 27811 False
[vector] 31045 30505 False
[vector] 29739 30991 False
[vector] 33112 29205 False
[vector] 33849 27475 False
[vector] 29428 31169 False
[vector] 32482 29806 False
[vector] 31789 30202 False
[vector] 27623 31312 False
[vector] 30989 30579 False
[vector] 34209 25743 False
[vector] 32809 29514 False
[vector] 30285 30862 False
[vector] 34014 27063 False
[vector] 33071 29401 False
[vector] 31047 30495 False
[vector] 33906 27456 False
[vector] 30641 30774 False
[vector] 32442 29882 False
[vector] 32201 29972 False
[vector] 28664 31284 False
