[nb-items] 60
[nb-objectives] 2
[nb-pareto] 67
[nb-lorenz] 5
[runtime] 2.724339008331299
[format] f1 f2 isLorenzND
[vector] 22938 22769 True
[vector] 23918 22222 True
[vector] 23235 22735 True
[vector] 25017 21198 True
[vector] 23555 22536 True
[vector] 21977 23218 False
[vector] 25098 20960 False
[vector] 22360 23080 False
[vector] 18669 23721 False
[vector] 25218 20647 False
[vector] 21423 23342 False
[vector] 22693 22811 False
[vector] 22078 23175 False
[vector] 19645 23646 False
[vector] 24315 21697 False
[vector] 23691 22327 False
[vector] 25147 20690 False
[vector] 25364 20444 False
[vector] 25365 20125 False
[vector] 21540 23328 False
[vector] 24307 21753 False
[vector] 25421 19858 False
[vector] 21463 23334 False
[vector] 24644 21368 False
[vector] 20351 23572 False
[vector] 24470 21664 False
[vector] 22260 23098 False
[vector] 21810 23313 False
[vector] 21323 23360 False
[vector] 22618 22968 False
[vector] 24248 21828 False
[vector] 20655 23529 False
[vector] 25137 20885 False
[vector] 23750 22252 False
[vector] 20508 23543 False
[vector] 24157 21868 False
[vector] 21163 23376 False
[vector] 24143 21945 False
[vector] 21055 23498 False
[vector] 23792 22236 False
[vector] 22711 22789 False
[vector] 20231 23603 False
[vector] 24772 21253 False
[vector] 23977 22147 False
[vector] 25411 20053 False
[vector] 24860 21204 False
[vector] 19216 23676 False
[vector] 19804 23617 False
[vector] 24509 21495 False
[vector] 22557 23020 False
[vector] 25517 19609 False
[vector] 25202 20665 False
[vector] 19373 23647 False
[vector] 25228 20452 False
[vector] 24613 21460 False
[vector] 24658 21315 False
[vector] 19797 23620 False
[vector] 24272 21795 False
[vector] 24029 22007 False
[vector] 23586 22444 False
[vector] 22681 22859 False
[vector] 22628 22942 False
[vector] 21145 23423 False
[vector] 24184 21844 False
[vector] 21299 23362 False
[vector] 25598 19371 False
[vector] 24508 21577 False
