[nb-items] 160
[nb-objectives] 2
[nb-pareto] 309
[nb-lorenz] 51
[runtime] 126.94191002845764
[format] f1 f2 isLorenzND
[vector] 62688 60270 True
[vector] 61404 60967 True
[vector] 62411 60456 True
[vector] 65745 57915 True
[vector] 62158 60611 True
[vector] 65268 58387 True
[vector] 61638 60902 True
[vector] 65136 58451 True
[vector] 63235 59966 True
[vector] 61339 61008 True
[vector] 63806 59489 True
[vector] 61749 60827 True
[vector] 61555 60910 True
[vector] 65204 58402 True
[vector] 62862 60154 True
[vector] 62609 60309 True
[vector] 63051 60068 True
[vector] 66024 57677 True
[vector] 62269 60536 True
[vector] 62531 60359 True
[vector] 63691 59587 True
[vector] 65064 58504 True
[vector] 64464 59049 True
[vector] 61566 60903 True
[vector] 64332 59113 True
[vector] 61867 60754 True
[vector] 61945 60728 True
[vector] 62077 60634 True
[vector] 62731 60267 True
[vector] 61135 61114 True
[vector] 63981 59404 True
[vector] 61187 61071 True
[vector] 61902 60739 True
[vector] 63542 59689 True
[vector] 64144 59248 True
[vector] 61448 60959 True
[vector] 63388 59838 True
[vector] 62625 60303 True
[vector] 64260 59166 True
[vector] 64200 59212 True
[vector] 63894 59420 True
[vector] 61204 61059 True
[vector] 61387 60979 True
[vector] 65769 57907 True
[vector] 63591 59641 True
[vector] 65848 57852 True
[vector] 63008 60071 True
[vector] 64620 58938 True
[vector] 62042 60647 True
[vector] 61522 60932 True
[vector] 63944 59414 True
[vector] 63251 59902 False
[vector] 68962 50246 False
[vector] 68773 51789 False
[vector] 65394 58206 False
[vector] 54466 62557 False
[vector] 63738 59531 False
[vector] 57740 62192 False
[vector] 65567 58024 False
[vector] 68000 54700 False
[vector] 62799 60195 False
[vector] 68078 54647 False
[vector] 66247 57374 False
[vector] 55821 62448 False
[vector] 58453 61984 False
[vector] 57690 62209 False
[vector] 61169 61072 False
[vector] 53373 62622 False
[vector] 66969 56577 False
[vector] 68691 52213 False
[vector] 68878 50898 False
[vector] 59168 61813 False
[vector] 66254 57354 False
[vector] 60996 61155 False
[vector] 65393 58233 False
[vector] 59596 61729 False
[vector] 66703 56966 False
[vector] 60950 61182 False
[vector] 59774 61625 False
[vector] 62303 60469 False
[vector] 58869 61876 False
[vector] 64945 58606 False
[vector] 66823 56756 False
[vector] 55082 62515 False
[vector] 61150 61090 False
[vector] 67671 55562 False
[vector] 67489 55808 False
[vector] 52114 62662 False
[vector] 63838 59450 False
[vector] 57228 62279 False
[vector] 68391 53511 False
[vector] 64859 58666 False
[vector] 65452 58158 False
[vector] 62086 60612 False
[vector] 58284 62026 False
[vector] 60976 61177 False
[vector] 59289 61801 False
[vector] 65004 58550 False
[vector] 68955 50727 False
[vector] 67348 56051 False
[vector] 60190 61546 False
[vector] 60440 61438 False
[vector] 63822 59456 False
[vector] 63555 59649 False
[vector] 56462 62363 False
[vector] 66325 57240 False
[vector] 57060 62297 False
[vector] 67285 56126 False
[vector] 61958 60703 False
[vector] 67438 55956 False
[vector] 63119 59996 False
[vector] 64016 59314 False
[vector] 63461 59717 False
[vector] 60690 61325 False
[vector] 64785 58742 False
[vector] 62423 60396 False
[vector] 56724 62331 False
[vector] 67928 54931 False
[vector] 59126 61817 False
[vector] 67560 55694 False
[vector] 68385 53833 False
[vector] 55769 62498 False
[vector] 59831 61605 False
[vector] 68505 53111 False
[vector] 66372 57233 False
[vector] 67019 56486 False
[vector] 63460 59738 False
[vector] 53681 62597 False
[vector] 58709 61906 False
[vector] 66924 56642 False
[vector] 68530 53012 False
[vector] 62295 60486 False
[vector] 67443 55895 False
[vector] 62488 60362 False
[vector] 67685 55547 False
[vector] 67059 56433 False
[vector] 67356 56012 False
[vector] 64965 58569 False
[vector] 68959 50260 False
[vector] 63389 59817 False
[vector] 63991 59376 False
[vector] 54582 62543 False
[vector] 56534 62348 False
[vector] 63398 59758 False
[vector] 56434 62364 False
[vector] 62898 60085 False
[vector] 54890 62518 False
[vector] 65673 57968 False
[vector] 62816 60171 False
[vector] 67394 55997 False
[vector] 60367 61445 False
[vector] 61014 61146 False
[vector] 63597 59613 False
[vector] 68969 50055 False
[vector] 60894 61218 False
[vector] 65953 57735 False
[vector] 68869 50990 False
[vector] 69024 49344 False
[vector] 56305 62383 False
[vector] 59611 61684 False
[vector] 68186 54380 False
[vector] 68481 53245 False
[vector] 61153 61078 False
[vector] 54311 62590 False
[vector] 66188 57485 False
[vector] 53215 62624 False
[vector] 58314 62014 False
[vector] 67920 55044 False
[vector] 65962 57697 False
[vector] 64485 58985 False
[vector] 62418 60401 False
[vector] 66236 57409 False
[vector] 68657 52570 False
[vector] 63444 59741 False
[vector] 60547 61389 False
[vector] 58772 61891 False
[vector] 67227 56391 False
[vector] 66605 56991 False
[vector] 57500 62266 False
[vector] 67925 54972 False
[vector] 61210 61034 False
[vector] 68681 52374 False
[vector] 67090 56401 False
[vector] 52907 62649 False
[vector] 64716 58758 False
[vector] 58401 62011 False
[vector] 67304 56092 False
[vector] 62438 60378 False
[vector] 68330 53864 False
[vector] 68750 52092 False
[vector] 66641 56968 False
[vector] 58777 61880 False
[vector] 66126 57505 False
[vector] 60747 61297 False
[vector] 66539 57158 False
[vector] 65506 58105 False
[vector] 68439 53508 False
[vector] 56917 62304 False
[vector] 58727 61897 False
[vector] 68539 52975 False
[vector] 66771 56799 False
[vector] 65070 58452 False
[vector] 65579 58021 False
[vector] 60205 61501 False
[vector] 56552 62342 False
[vector] 67533 55800 False
[vector] 66083 57602 False
[vector] 65418 58198 False
[vector] 65497 58143 False
[vector] 68999 49762 False
[vector] 58094 62083 False
[vector] 67296 56110 False
[vector] 67542 55726 False
[vector] 66751 56926 False
[vector] 63483 59702 False
[vector] 59047 61845 False
[vector] 64948 58586 False
[vector] 53203 62645 False
[vector] 59059 61819 False
[vector] 58092 62165 False
[vector] 65529 58031 False
[vector] 63844 59430 False
[vector] 56300 62388 False
[vector] 68684 52370 False
[vector] 54344 62588 False
[vector] 64838 58689 False
[vector] 64053 59304 False
[vector] 60000 61603 False
[vector] 65344 58271 False
[vector] 63272 59868 False
[vector] 68719 52128 False
[vector] 68903 50854 False
[vector] 66295 57334 False
[vector] 68863 51312 False
[vector] 56214 62442 False
[vector] 68591 52848 False
[vector] 67766 55465 False
[vector] 64795 58714 False
[vector] 68801 51754 False
[vector] 65611 57988 False
[vector] 65294 58281 False
[vector] 60630 61381 False
[vector] 64723 58746 False
[vector] 65520 58096 False
[vector] 67992 54910 False
[vector] 67604 55686 False
[vector] 58163 62058 False
[vector] 68615 52652 False
[vector] 68018 54648 False
[vector] 68559 52888 False
[vector] 68264 54142 False
[vector] 66598 57083 False
[vector] 66876 56682 False
[vector] 68212 54269 False
[vector] 64223 59176 False
[vector] 63781 59496 False
[vector] 59641 61662 False
[vector] 69040 48987 False
[vector] 64693 58805 False
[vector] 67451 55824 False
[vector] 67315 56052 False
[vector] 64877 58635 False
[vector] 65289 58323 False
[vector] 68477 53248 False
[vector] 53450 62616 False
[vector] 68811 51543 False
[vector] 62425 60395 False
[vector] 61784 60774 False
[vector] 67676 55560 False
[vector] 67891 55329 False
[vector] 66829 56737 False
[vector] 56825 62309 False
[vector] 63614 59589 False
[vector] 53758 62591 False
[vector] 61968 60668 False
[vector] 68150 54542 False
[vector] 68835 51347 False
[vector] 64692 58838 False
[vector] 65876 57740 False
[vector] 52556 62655 False
[vector] 67699 55527 False
[vector] 54756 62534 False
[vector] 67901 55134 False
[vector] 68302 53986 False
[vector] 65141 58438 False
[vector] 66997 56542 False
[vector] 66400 57217 False
[vector] 59732 61652 False
[vector] 63307 59866 False
[vector] 65044 58514 False
[vector] 62884 60129 False
[vector] 58686 61982 False
[vector] 59406 61786 False
[vector] 54831 62530 False
[vector] 67265 56240 False
[vector] 65874 57790 False
[vector] 64072 59269 False
[vector] 61755 60818 False
[vector] 59421 61741 False
[vector] 60015 61558 False
[vector] 62541 60314 False
[vector] 58893 61859 False
[vector] 67609 55622 False
[vector] 60357 61446 False
[vector] 64721 58752 False
[vector] 66600 56993 False
[vector] 60826 61268 False
[vector] 66477 57160 False
[vector] 65528 58051 False
