[nb-items] 70
[nb-objectives] 2
[nb-pareto] 75
[nb-lorenz] 9
[runtime] 2.8389899730682373
[format] f1 f2 isLorenzND
[vector] 27799 27336 True
[vector] 28060 27120 True
[vector] 27520 27574 True
[vector] 28527 26766 True
[vector] 28303 26917 True
[vector] 28232 26975 True
[vector] 28024 27155 True
[vector] 29125 26347 True
[vector] 28574 26730 True
[vector] 27298 27637 False
[vector] 25776 28282 False
[vector] 29539 25790 False
[vector] 28849 26359 False
[vector] 28762 26516 False
[vector] 27577 27399 False
[vector] 25204 28574 False
[vector] 29741 25031 False
[vector] 27284 27649 False
[vector] 27352 27616 False
[vector] 28608 26619 False
[vector] 25610 28325 False
[vector] 29620 25552 False
[vector] 25843 28249 False
[vector] 22828 28825 False
[vector] 25433 28399 False
[vector] 29822 24475 False
[vector] 27000 27865 False
[vector] 27835 27266 False
[vector] 25621 28312 False
[vector] 29871 24096 False
[vector] 24681 28605 False
[vector] 24484 28814 False
[vector] 28798 26413 False
[vector] 25550 28370 False
[vector] 26192 28109 False
[vector] 26747 28020 False
[vector] 29195 26155 False
[vector] 29270 25984 False
[vector] 28422 26769 False
[vector] 28800 26400 False
[vector] 29206 26109 False
[vector] 24763 28576 False
[vector] 27026 27782 False
[vector] 28771 26434 False
[vector] 29326 25976 False
[vector] 27600 27371 False
[vector] 29856 24237 False
[vector] 28406 26772 False
[vector] 27630 27353 False
[vector] 25315 28500 False
[vector] 26328 28078 False
[vector] 26751 27940 False
[vector] 28104 27038 False
[vector] 28926 26350 False
[vector] 28103 27045 False
[vector] 28847 26398 False
[vector] 26161 28205 False
[vector] 26579 28062 False
[vector] 28691 26574 False
[vector] 27850 27200 False
[vector] 27185 27713 False
[vector] 28605 26638 False
[vector] 28359 26808 False
[vector] 29670 25116 False
[vector] 28576 26718 False
[vector] 29951 23881 False
[vector] 25539 28383 False
[vector] 28323 26833 False
[vector] 27551 27482 False
[vector] 29861 24167 False
[vector] 29773 24591 False
[vector] 23838 28815 False
[vector] 26778 27928 False
[vector] 26822 27882 False
[vector] 28343 26817 False
