[nb-items] 50
[nb-objectives] 2
[nb-pareto] 56
[nb-lorenz] 14
[runtime] 1.4933640956878662
[format] f1 f2 isLorenzND
[vector] 18814 17530 True
[vector] 20206 16544 True
[vector] 18251 17895 True
[vector] 19111 17489 True
[vector] 17956 17988 True
[vector] 20547 16209 True
[vector] 20091 16617 True
[vector] 18470 17739 True
[vector] 20068 16639 True
[vector] 18661 17613 True
[vector] 19855 16835 True
[vector] 18571 17696 True
[vector] 18744 17558 True
[vector] 19462 17198 True
[vector] 19717 16930 False
[vector] 16739 18495 False
[vector] 20867 15403 False
[vector] 19932 16647 False
[vector] 19152 17371 False
[vector] 18294 17829 False
[vector] 17843 18026 False
[vector] 20846 15462 False
[vector] 21100 14649 False
[vector] 19142 17397 False
[vector] 20907 15243 False
[vector] 17713 18154 False
[vector] 19612 17047 False
[vector] 17987 17896 False
[vector] 20943 15190 False
[vector] 20263 16355 False
[vector] 20232 16447 False
[vector] 21023 14975 False
[vector] 19186 17332 False
[vector] 19900 16669 False
[vector] 19626 17006 False
[vector] 19346 17214 False
[vector] 17393 18353 False
[vector] 20593 15961 False
[vector] 20880 15271 False
[vector] 17744 18062 False
[vector] 20557 16014 False
[vector] 19886 16743 False
[vector] 20756 15872 False
[vector] 19567 17081 False
[vector] 19776 16855 False
[vector] 19287 17289 False
[vector] 20720 15925 False
[vector] 20127 16564 False
[vector] 20836 15657 False
[vector] 19168 17341 False
[vector] 17613 18172 False
[vector] 17856 18006 False
[vector] 15763 18570 False
[vector] 20443 16244 False
[vector] 20320 16314 False
[vector] 20766 15677 False
