[nb-items] 130
[nb-objectives] 2
[nb-pareto] 212
[nb-lorenz] 11
[runtime] 43.73529505729675
[format] f1 f2 isLorenzND
[vector] 51766 50233 True
[vector] 51445 50388 True
[vector] 50831 50873 True
[vector] 50904 50825 True
[vector] 51292 50516 True
[vector] 51183 50587 True
[vector] 51040 50715 True
[vector] 52325 49762 True
[vector] 51613 50361 True
[vector] 52117 49942 True
[vector] 51365 50460 True
[vector] 52591 49420 False
[vector] 46084 52750 False
[vector] 44833 52901 False
[vector] 51871 49982 False
[vector] 44688 52940 False
[vector] 47689 52395 False
[vector] 50030 51365 False
[vector] 54601 46524 False
[vector] 46894 52594 False
[vector] 52634 49293 False
[vector] 46621 52637 False
[vector] 54881 45504 False
[vector] 51391 50424 False
[vector] 54307 47291 False
[vector] 54974 45131 False
[vector] 52407 49604 False
[vector] 49378 51735 False
[vector] 54268 47403 False
[vector] 53515 48541 False
[vector] 43118 53090 False
[vector] 51838 50133 False
[vector] 50014 51371 False
[vector] 48248 52150 False
[vector] 54972 45142 False
[vector] 46392 52725 False
[vector] 50315 51219 False
[vector] 53825 48111 False
[vector] 51880 49977 False
[vector] 51869 50041 False
[vector] 54072 47805 False
[vector] 51852 50089 False
[vector] 54646 46378 False
[vector] 55323 42886 False
[vector] 47757 52370 False
[vector] 54516 46750 False
[vector] 53761 48266 False
[vector] 42810 53115 False
[vector] 54224 47444 False
[vector] 54605 46464 False
[vector] 50627 50950 False
[vector] 52356 49670 False
[vector] 53781 48152 False
[vector] 49171 51873 False
[vector] 54449 47080 False
[vector] 44453 52952 False
[vector] 55182 44145 False
[vector] 54859 45514 False
[vector] 49544 51661 False
[vector] 50468 51091 False
[vector] 51685 50261 False
[vector] 54857 45681 False
[vector] 54625 46405 False
[vector] 54183 47469 False
[vector] 43483 53063 False
[vector] 49734 51604 False
[vector] 52189 49842 False
[vector] 54621 46410 False
[vector] 48726 52083 False
[vector] 52767 49236 False
[vector] 48729 51969 False
[vector] 49765 51512 False
[vector] 53246 48749 False
[vector] 48202 52159 False
[vector] 45427 52897 False
[vector] 52629 49296 False
[vector] 53586 48427 False
[vector] 55024 45015 False
[vector] 51247 50519 False
[vector] 53671 48361 False
[vector] 50183 51237 False
[vector] 49354 51797 False
[vector] 48919 51912 False
[vector] 49744 51519 False
[vector] 50511 51072 False
[vector] 49491 51674 False
[vector] 53896 47997 False
[vector] 46530 52658 False
[vector] 44145 52977 False
[vector] 55028 45003 False
[vector] 45645 52810 False
[vector] 43874 53008 False
[vector] 54359 47175 False
[vector] 50080 51315 False
[vector] 51110 50635 False
[vector] 50788 50892 False
[vector] 42403 53146 False
[vector] 46102 52744 False
[vector] 48072 52225 False
[vector] 51050 50687 False
[vector] 54791 45959 False
[vector] 46989 52561 False
[vector] 54691 46247 False
[vector] 53852 48038 False
[vector] 51776 50205 False
[vector] 53075 48993 False
[vector] 51930 49970 False
[vector] 42883 53102 False
[vector] 48141 52199 False
[vector] 52560 49512 False
[vector] 47567 52427 False
[vector] 45746 52788 False
[vector] 49817 51471 False
[vector] 47179 52504 False
[vector] 54283 47370 False
[vector] 51855 50052 False
[vector] 46856 52625 False
[vector] 50656 50924 False
[vector] 50122 51307 False
[vector] 45981 52776 False
[vector] 53118 48945 False
[vector] 48948 51882 False
[vector] 54968 45148 False
[vector] 54629 46402 False
[vector] 54962 45281 False
[vector] 53977 47891 False
[vector] 44642 52951 False
[vector] 50474 51078 False
[vector] 54910 45408 False
[vector] 51203 50559 False
[vector] 52782 49169 False
[vector] 44013 52983 False
[vector] 47084 52537 False
[vector] 53351 48560 False
[vector] 44874 52900 False
[vector] 53468 48553 False
[vector] 47499 52452 False
[vector] 53030 49038 False
[vector] 53263 48703 False
[vector] 55332 42723 False
[vector] 54829 45803 False
[vector] 45486 52811 False
[vector] 42575 53127 False
[vector] 45477 52842 False
[vector] 44780 52914 False
[vector] 53410 48557 False
[vector] 55142 44603 False
[vector] 48536 52140 False
[vector] 53630 48386 False
[vector] 55356 42616 False
[vector] 52005 49961 False
[vector] 54507 46810 False
[vector] 54559 46683 False
[vector] 43175 53088 False
[vector] 51067 50654 False
[vector] 52627 49419 False
[vector] 54762 46133 False
[vector] 55262 43930 False
[vector] 51094 50647 False
[vector] 48802 51932 False
[vector] 41873 53184 False
[vector] 50085 51313 False
[vector] 55301 43021 False
[vector] 53328 48627 False
[vector] 54511 46807 False
[vector] 46221 52734 False
[vector] 54563 46680 False
[vector] 55381 41589 False
[vector] 43622 53038 False
[vector] 52677 49285 False
[vector] 53156 48844 False
[vector] 50584 51024 False
[vector] 43677 53017 False
[vector] 47923 52238 False
[vector] 49927 51443 False
[vector] 55008 45062 False
[vector] 49952 51387 False
[vector] 51112 50615 False
[vector] 55286 43734 False
[vector] 52894 49164 False
[vector] 55198 44103 False
[vector] 47908 52268 False
[vector] 46411 52677 False
[vector] 47893 52313 False
[vector] 49754 51518 False
[vector] 40672 53191 False
[vector] 54460 46883 False
[vector] 54684 46371 False
[vector] 53192 48802 False
[vector] 52751 49261 False
[vector] 50221 51233 False
[vector] 51319 50477 False
[vector] 55052 44927 False
[vector] 54476 46836 False
[vector] 53320 48652 False
[vector] 55090 44737 False
[vector] 47947 52234 False
[vector] 44380 52965 False
[vector] 50431 51152 False
[vector] 54162 47710 False
[vector] 50947 50751 False
[vector] 51217 50520 False
[vector] 50258 51227 False
[vector] 55234 44018 False
[vector] 55144 44335 False
[vector] 45784 52785 False
[vector] 53341 48604 False
[vector] 42900 53094 False
[vector] 52938 49089 False
[vector] 49827 51470 False
[vector] 50167 51243 False
[vector] 50984 50745 False
