[nb-items] 100
[nb-objectives] 2
[nb-pareto] 144
[nb-lorenz] 18
[runtime] 16.58590579032898
[format] f1 f2 isLorenzND
[vector] 40708 35739 True
[vector] 38605 37313 True
[vector] 38314 37506 True
[vector] 39022 37104 True
[vector] 39162 37043 True
[vector] 38799 37212 True
[vector] 38452 37411 True
[vector] 37972 37736 True
[vector] 40023 36378 True
[vector] 38176 37630 True
[vector] 39868 36459 True
[vector] 40966 35529 True
[vector] 41175 35458 True
[vector] 39482 36842 True
[vector] 40340 36104 True
[vector] 38659 37311 True
[vector] 37782 37793 True
[vector] 38884 37175 True
[vector] 41377 34956 False
[vector] 36235 38240 False
[vector] 42165 33696 False
[vector] 41541 34707 False
[vector] 39594 36695 False
[vector] 36702 38193 False
[vector] 41875 34250 False
[vector] 41963 34198 False
[vector] 40047 36256 False
[vector] 36867 38046 False
[vector] 39719 36503 False
[vector] 39895 36387 False
[vector] 40736 35673 False
[vector] 34895 38565 False
[vector] 40364 35984 False
[vector] 37574 37795 False
[vector] 36264 38232 False
[vector] 37492 37872 False
[vector] 40067 36218 False
[vector] 40865 35533 False
[vector] 35513 38449 False
[vector] 42053 34103 False
[vector] 40403 35978 False
[vector] 35340 38478 False
[vector] 42727 31188 False
[vector] 40711 35676 False
[vector] 42134 33865 False
[vector] 36581 38225 False
[vector] 36811 38077 False
[vector] 42705 31868 False
[vector] 39814 36474 False
[vector] 40556 35854 False
[vector] 38496 37318 False
[vector] 36871 38045 False
[vector] 41753 34484 False
[vector] 35784 38368 False
[vector] 35610 38386 False
[vector] 36239 38237 False
[vector] 36840 38069 False
[vector] 40512 35862 False
[vector] 39684 36604 False
[vector] 39771 36501 False
[vector] 42129 33873 False
[vector] 39607 36612 False
[vector] 35908 38350 False
[vector] 37528 37846 False
[vector] 35735 38379 False
[vector] 41728 34541 False
[vector] 42475 32673 False
[vector] 38675 37272 False
[vector] 39214 36912 False
[vector] 40496 35901 False
[vector] 40102 36212 False
[vector] 36186 38324 False
[vector] 42605 31973 False
[vector] 39228 36895 False
[vector] 40464 35972 False
[vector] 42517 32580 False
[vector] 38401 37419 False
[vector] 34080 38616 False
[vector] 33590 38761 False
[vector] 37242 37961 False
[vector] 36124 38339 False
[vector] 34489 38610 False
[vector] 40839 35595 False
[vector] 42411 33102 False
[vector] 36866 38067 False
[vector] 42711 31545 False
[vector] 41782 34327 False
[vector] 40357 36065 False
[vector] 36926 38035 False
[vector] 41554 34695 False
[vector] 38485 37329 False
[vector] 40058 36253 False
[vector] 34549 38578 False
[vector] 41465 34937 False
[vector] 41485 34763 False
[vector] 34991 38505 False
[vector] 36900 38037 False
[vector] 41256 35220 False
[vector] 42596 31984 False
[vector] 40571 35846 False
[vector] 37121 37993 False
[vector] 36762 38161 False
[vector] 32802 38790 False
[vector] 37351 37909 False
[vector] 38700 37247 False
[vector] 41644 34600 False
[vector] 35594 38425 False
[vector] 40636 35802 False
[vector] 42299 33509 False
[vector] 42380 33271 False
[vector] 40466 35949 False
[vector] 41663 34579 False
[vector] 41421 34945 False
[vector] 41346 35125 False
[vector] 42593 32350 False
[vector] 34983 38512 False
[vector] 38469 37368 False
[vector] 40215 36186 False
[vector] 39204 36974 False
[vector] 40230 36131 False
[vector] 33985 38662 False
[vector] 41600 34641 False
[vector] 42216 33662 False
[vector] 34045 38630 False
[vector] 41810 34325 False
[vector] 37432 37904 False
[vector] 37037 38003 False
[vector] 34070 38625 False
[vector] 32816 38777 False
[vector] 40647 35756 False
[vector] 41638 34636 False
[vector] 40771 35661 False
[vector] 39313 36858 False
[vector] 40037 36266 False
[vector] 41546 34699 False
[vector] 42434 32812 False
[vector] 38506 37314 False
[vector] 39703 36579 False
[vector] 41919 34209 False
[vector] 41766 34366 False
[vector] 37311 37936 False
[vector] 36988 38014 False
[vector] 41510 34736 False
[vector] 40812 35627 False
