[nb-items] 80
[nb-objectives] 2
[nb-pareto] 60
[nb-lorenz] 21
[runtime] 3.8072879314422607
[format] f1 f2 isLorenzND
[vector] 33374 30915 True
[vector] 33813 30718 True
[vector] 33083 31007 True
[vector] 32230 31338 True
[vector] 35311 29550 True
[vector] 34919 29929 True
[vector] 33273 30950 True
[vector] 35555 29309 True
[vector] 33125 30996 True
[vector] 34133 30517 True
[vector] 32267 31331 True
[vector] 32431 31308 True
[vector] 32207 31356 True
[vector] 34412 30279 True
[vector] 31891 31540 True
[vector] 32621 31251 True
[vector] 32990 31023 True
[vector] 32075 31486 True
[vector] 32805 31197 True
[vector] 33533 30774 True
[vector] 31667 31588 True
[vector] 33919 30568 False
[vector] 34655 29990 False
[vector] 32911 31047 False
[vector] 34234 30342 False
[vector] 36004 28541 False
[vector] 34513 30104 False
[vector] 32138 31389 False
[vector] 32450 31255 False
[vector] 36293 27051 False
[vector] 31117 31718 False
[vector] 36020 28369 False
[vector] 36096 28105 False
[vector] 35655 29128 False
[vector] 35712 28994 False
[vector] 35184 29576 False
[vector] 36311 26153 False
[vector] 32871 31049 False
[vector] 35779 28687 False
[vector] 31337 31687 False
[vector] 31477 31645 False
[vector] 33879 30570 False
[vector] 35025 29729 False
[vector] 34540 30099 False
[vector] 35756 28953 False
[vector] 34169 30366 False
[vector] 34709 29974 False
[vector] 34975 29789 False
[vector] 31527 31630 False
[vector] 30797 31919 False
[vector] 34629 29993 False
[vector] 35335 29329 False
[vector] 35611 29169 False
[vector] 36141 27446 False
[vector] 36210 27204 False
[vector] 36148 27235 False
[vector] 35914 28636 False
[vector] 34448 30128 False
[vector] 34584 30058 False
[vector] 35076 29614 False
