[nb-items] 90
[nb-objectives] 2
[nb-pareto] 117
[nb-lorenz] 15
[runtime] 11.079116821289062
[format] f1 f2 isLorenzND
[vector] 36065 32698 True
[vector] 34408 33715 True
[vector] 37090 31894 True
[vector] 34861 33470 True
[vector] 35359 33282 True
[vector] 34758 33534 True
[vector] 34088 33916 True
[vector] 35107 33331 True
[vector] 35788 32965 True
[vector] 36329 32501 True
[vector] 34666 33607 True
[vector] 35078 33333 True
[vector] 36615 32226 True
[vector] 36663 32188 True
[vector] 35648 33026 True
[vector] 35520 33035 False
[vector] 29655 34727 False
[vector] 36190 32506 False
[vector] 33548 34084 False
[vector] 37759 30822 False
[vector] 36092 32626 False
[vector] 30579 34624 False
[vector] 28690 34814 False
[vector] 36107 32571 False
[vector] 37498 31174 False
[vector] 33016 34217 False
[vector] 34950 33342 False
[vector] 37849 30727 False
[vector] 35942 32733 False
[vector] 35990 32727 False
[vector] 35804 32851 False
[vector] 33756 33923 False
[vector] 36807 32034 False
[vector] 32380 34412 False
[vector] 36693 32140 False
[vector] 35900 32818 False
[vector] 38421 28960 False
[vector] 38195 29548 False
[vector] 37283 31566 False
[vector] 32835 34281 False
[vector] 34486 33634 False
[vector] 36364 32376 False
[vector] 32476 34385 False
[vector] 30614 34623 False
[vector] 36753 32093 False
[vector] 37364 31328 False
[vector] 38295 29531 False
[vector] 33427 34116 False
[vector] 31333 34569 False
[vector] 33633 34047 False
[vector] 38313 29204 False
[vector] 34158 33786 False
[vector] 38508 28677 False
[vector] 38175 29554 False
[vector] 29464 34798 False
[vector] 32295 34449 False
[vector] 29509 34772 False
[vector] 38413 29126 False
[vector] 37740 30843 False
[vector] 29904 34673 False
[vector] 34901 33396 False
[vector] 38166 29706 False
[vector] 38471 28844 False
[vector] 37454 31233 False
[vector] 37415 31281 False
[vector] 34775 33491 False
[vector] 37171 31656 False
[vector] 36838 31943 False
[vector] 38589 28439 False
[vector] 32355 34417 False
[vector] 32956 34249 False
[vector] 36345 32425 False
[vector] 36521 32309 False
[vector] 32561 34348 False
[vector] 35916 32742 False
[vector] 38015 30452 False
[vector] 38054 30193 False
[vector] 38173 29577 False
[vector] 36144 32551 False
[vector] 33153 34183 False
[vector] 36877 31895 False
[vector] 38069 30142 False
[vector] 30622 34616 False
[vector] 38150 29904 False
[vector] 33608 34052 False
[vector] 34804 33483 False
[vector] 33746 33928 False
[vector] 37324 31427 False
[vector] 32972 34247 False
[vector] 38308 29285 False
[vector] 36176 32515 False
[vector] 37245 31567 False
[vector] 36536 32254 False
[vector] 34280 33724 False
[vector] 38426 28880 False
[vector] 37305 31520 False
[vector] 33032 34215 False
[vector] 37327 31364 False
[vector] 37542 31133 False
[vector] 36537 32233 False
[vector] 34435 33643 False
[vector] 35484 33052 False
[vector] 33693 34015 False
[vector] 37201 31608 False
[vector] 31900 34548 False
[vector] 36784 32052 False
[vector] 37678 31060 False
[vector] 29859 34699 False
[vector] 34913 33367 False
[vector] 37113 31712 False
[vector] 29919 34667 False
[vector] 31205 34602 False
[vector] 30519 34656 False
[vector] 30003 34660 False
[vector] 36427 32370 False
[vector] 35422 33076 False
[vector] 30531 34639 False
