[nb-items] 60
[nb-objectives] 2
[nb-pareto] 87
[nb-lorenz] 14
[runtime] 3.570605754852295
[format] f1 f2 isLorenzND
[vector] 22427 21063 True
[vector] 23989 20140 True
[vector] 22358 21100 True
[vector] 21628 21484 True
[vector] 25104 19376 True
[vector] 24500 19887 True
[vector] 22238 21109 True
[vector] 23177 20630 True
[vector] 22951 20806 True
[vector] 24262 20009 True
[vector] 23725 20369 True
[vector] 22745 20871 True
[vector] 21926 21241 True
[vector] 23487 20491 True
[vector] 23010 20731 False
[vector] 21656 21372 False
[vector] 17852 22386 False
[vector] 25517 18131 False
[vector] 21188 21542 False
[vector] 25174 18756 False
[vector] 23224 20516 False
[vector] 17903 22251 False
[vector] 22430 21000 False
[vector] 25438 18264 False
[vector] 20063 21898 False
[vector] 25187 18746 False
[vector] 21998 21141 False
[vector] 26241 14576 False
[vector] 25140 18799 False
[vector] 20221 21816 False
[vector] 20628 21764 False
[vector] 23546 20416 False
[vector] 21947 21165 False
[vector] 25118 18887 False
[vector] 24507 19572 False
[vector] 20407 21765 False
[vector] 18521 22244 False
[vector] 25516 18155 False
[vector] 20034 21964 False
[vector] 26140 16728 False
[vector] 24722 19475 False
[vector] 26178 16538 False
[vector] 25982 16990 False
[vector] 25476 18164 False
[vector] 21725 21316 False
[vector] 21010 21624 False
[vector] 26206 16450 False
[vector] 25254 18709 False
[vector] 25418 18354 False
[vector] 19731 21993 False
[vector] 19681 22038 False
[vector] 24725 19412 False
[vector] 25368 18560 False
[vector] 26238 15289 False
[vector] 25954 17144 False
[vector] 24675 19524 False
[vector] 25992 16954 False
[vector] 23205 20518 False
[vector] 25648 18102 False
[vector] 22045 21113 False
[vector] 22465 20958 False
[vector] 24010 20064 False
[vector] 26020 16866 False
[vector] 23031 20692 False
[vector] 19696 22035 False
[vector] 22472 20902 False
[vector] 20733 21708 False
[vector] 25702 17739 False
[vector] 25866 17384 False
[vector] 25806 17549 False
[vector] 22972 20767 False
[vector] 23788 20215 False
[vector] 23784 20294 False
[vector] 20396 21790 False
[vector] 20256 21813 False
[vector] 19474 22186 False
[vector] 25274 18619 False
[vector] 23057 20639 False
[vector] 21854 21254 False
[vector] 25136 18880 False
[vector] 18808 22209 False
[vector] 22471 20914 False
[vector] 25904 17260 False
[vector] 20822 21662 False
[vector] 25108 19034 False
[vector] 20390 21803 False
[vector] 21691 21330 False
