[nb-items] 80
[nb-objectives] 2
[nb-pareto] 91
[nb-lorenz] 4
[runtime] 6.172918081283569
[format] f1 f2 isLorenzND
[vector] 32530 32354 True
[vector] 32333 32630 True
[vector] 32330 32693 True
[vector] 32411 32455 True
[vector] 33554 30452 False
[vector] 33298 30980 False
[vector] 32964 31745 False
[vector] 32931 31779 False
[vector] 33246 31114 False
[vector] 32847 31956 False
[vector] 31798 33175 False
[vector] 29146 34252 False
[vector] 31403 33390 False
[vector] 30974 33707 False
[vector] 33949 28332 False
[vector] 33905 28790 False
[vector] 33153 31327 False
[vector] 29299 34186 False
[vector] 33350 30947 False
[vector] 33044 31600 False
[vector] 33559 30151 False
[vector] 31156 33582 False
[vector] 32869 31839 False
[vector] 33270 31015 False
[vector] 33549 30579 False
[vector] 29948 34036 False
[vector] 29557 34151 False
[vector] 33511 30668 False
[vector] 33018 31623 False
[vector] 30516 33836 False
[vector] 29452 34168 False
[vector] 33049 31598 False
[vector] 30440 33866 False
[vector] 30616 33750 False
[vector] 33665 29798 False
[vector] 26994 34564 False
[vector] 30206 34001 False
[vector] 32035 32790 False
[vector] 31990 32983 False
[vector] 31069 33610 False
[vector] 32448 32367 False
[vector] 32640 32116 False
[vector] 30243 33898 False
[vector] 29740 34064 False
[vector] 32620 32259 False
[vector] 31431 33355 False
[vector] 32501 32360 False
[vector] 33919 28643 False
[vector] 29068 34336 False
[vector] 28317 34449 False
[vector] 31369 33492 False
[vector] 32788 32077 False
[vector] 33468 30817 False
[vector] 33220 31265 False
[vector] 33620 29874 False
[vector] 32850 31893 False
[vector] 33784 29705 False
[vector] 33587 30036 False
[vector] 33846 28911 False
[vector] 28854 34349 False
[vector] 29768 34043 False
[vector] 28575 34414 False
[vector] 29647 34075 False
[vector] 33817 29543 False
[vector] 32791 32014 False
[vector] 32760 32112 False
[vector] 30330 33891 False
[vector] 33440 30852 False
[vector] 28668 34404 False
[vector] 29582 34098 False
[vector] 33828 29240 False
[vector] 33623 29863 False
[vector] 30656 33744 False
[vector] 31901 33010 False
[vector] 28196 34481 False
[vector] 33789 29578 False
[vector] 33592 29909 False
[vector] 33670 29767 False
[vector] 27592 34509 False
[vector] 33944 28459 False
[vector] 25938 34569 False
[vector] 33521 30614 False
[vector] 33139 31503 False
[vector] 30681 33727 False
[vector] 31561 33300 False
[vector] 28454 34446 False
[vector] 32420 32402 False
[vector] 32623 32118 False
[vector] 31002 33672 False
[vector] 33977 28297 False
[vector] 33833 29113 False
