[nb-items] 140
[nb-objectives] 2
[nb-pareto] 244
[nb-lorenz] 21
[runtime] 65.26704478263855
[format] f1 f2 isLorenzND
[vector] 55268 53553 True
[vector] 56143 52862 True
[vector] 54559 54017 True
[vector] 55106 53652 True
[vector] 56103 52880 True
[vector] 54239 54256 True
[vector] 56951 52211 True
[vector] 54290 54212 True
[vector] 55824 53129 True
[vector] 55990 52990 True
[vector] 55452 53403 True
[vector] 56160 52855 True
[vector] 54406 54145 True
[vector] 56239 52800 True
[vector] 54953 53780 True
[vector] 55751 53198 True
[vector] 54633 53979 True
[vector] 56463 52663 True
[vector] 57065 52164 True
[vector] 55599 53299 True
[vector] 55908 53054 True
[vector] 56843 52227 False
[vector] 56187 52816 False
[vector] 49938 55840 False
[vector] 52184 55253 False
[vector] 56829 52246 False
[vector] 59197 48027 False
[vector] 57482 51570 False
[vector] 58744 49534 False
[vector] 57903 51087 False
[vector] 58089 50762 False
[vector] 55521 53321 False
[vector] 55624 53221 False
[vector] 58931 49140 False
[vector] 54979 53730 False
[vector] 58599 49960 False
[vector] 46522 56206 False
[vector] 52374 55196 False
[vector] 47081 56133 False
[vector] 59432 47194 False
[vector] 57241 51830 False
[vector] 57572 51499 False
[vector] 56695 52367 False
[vector] 57780 51266 False
[vector] 57331 51775 False
[vector] 49368 55900 False
[vector] 55385 53414 False
[vector] 53520 54556 False
[vector] 53713 54511 False
[vector] 48831 56013 False
[vector] 52643 55076 False
[vector] 59326 47667 False
[vector] 57807 51249 False
[vector] 51530 55395 False
[vector] 48354 56042 False
[vector] 52894 54905 False
[vector] 56764 52277 False
[vector] 54798 53785 False
[vector] 51675 55362 False
[vector] 58063 50836 False
[vector] 58778 49488 False
[vector] 59561 46212 False
[vector] 51515 55425 False
[vector] 56034 52944 False
[vector] 53153 54820 False
[vector] 53027 54842 False
[vector] 56676 52374 False
[vector] 54765 53827 False
[vector] 55132 53602 False
[vector] 55183 53558 False
[vector] 58994 48840 False
[vector] 58222 50685 False
[vector] 56745 52363 False
[vector] 58046 50877 False
[vector] 59471 46742 False
[vector] 48364 56039 False
[vector] 59166 48266 False
[vector] 55320 53420 False
[vector] 57418 51619 False
[vector] 56538 52525 False
[vector] 53353 54728 False
[vector] 58516 50097 False
[vector] 57180 51955 False
[vector] 54432 54095 False
[vector] 53166 54773 False
[vector] 56611 52405 False
[vector] 49406 55897 False
[vector] 50283 55783 False
[vector] 59023 48555 False
[vector] 56847 52224 False
[vector] 55299 53491 False
[vector] 58086 50796 False
[vector] 58314 50660 False
[vector] 53676 54517 False
[vector] 58680 49814 False
[vector] 55827 53082 False
[vector] 47831 56072 False
[vector] 55918 53026 False
[vector] 57232 51867 False
[vector] 59021 48685 False
[vector] 58732 49687 False
[vector] 59346 47588 False
[vector] 57115 51986 False
[vector] 54129 54270 False
[vector] 56286 52729 False
[vector] 58002 50918 False
[vector] 51869 55261 False
[vector] 58962 48901 False
[vector] 56651 52397 False
[vector] 54751 53841 False
[vector] 53886 54436 False
[vector] 53859 54449 False
[vector] 47278 56124 False
[vector] 56045 52889 False
[vector] 58651 49826 False
[vector] 55524 53303 False
[vector] 57375 51671 False
[vector] 59653 45627 False
[vector] 48652 56016 False
[vector] 56328 52710 False
[vector] 55278 53525 False
[vector] 45177 56269 False
[vector] 55025 53680 False
[vector] 52833 55019 False
[vector] 57736 51307 False
[vector] 54443 54084 False
[vector] 59514 46673 False
[vector] 50637 55674 False
[vector] 46588 56192 False
[vector] 55279 53498 False
[vector] 53496 54618 False
[vector] 46287 56218 False
[vector] 48092 56056 False
[vector] 49771 55870 False
[vector] 56748 52316 False
[vector] 56816 52258 False
[vector] 58566 50052 False
[vector] 57690 51367 False
[vector] 55457 53361 False
[vector] 59280 47866 False
[vector] 47290 56103 False
[vector] 56880 52215 False
[vector] 58514 50179 False
[vector] 55878 53061 False
[vector] 53659 54541 False
[vector] 55137 53560 False
[vector] 47523 56097 False
[vector] 57932 51019 False
[vector] 58098 50749 False
[vector] 53407 54671 False
[vector] 59027 48552 False
[vector] 55772 53134 False
[vector] 53770 54503 False
[vector] 52963 54877 False
[vector] 51879 55260 False
[vector] 51864 55305 False
[vector] 49434 55894 False
[vector] 54449 54071 False
[vector] 59438 47003 False
[vector] 48046 56067 False
[vector] 54726 53885 False
[vector] 57357 51681 False
[vector] 56592 52491 False
[vector] 57344 51763 False
[vector] 55041 53658 False
[vector] 58691 49740 False
[vector] 57886 51106 False
[vector] 51553 55394 False
[vector] 53163 54785 False
[vector] 58111 50742 False
[vector] 58356 50549 False
[vector] 47417 56099 False
[vector] 49603 55888 False
[vector] 51606 55387 False
[vector] 54794 53793 False
[vector] 54086 54344 False
[vector] 50842 55592 False
[vector] 58605 49886 False
[vector] 57472 51612 False
[vector] 57096 52072 False
[vector] 51743 55337 False
[vector] 59201 48007 False
[vector] 59606 46088 False
[vector] 57279 51794 False
[vector] 59253 47935 False
[vector] 56518 52562 False
[vector] 59554 46215 False
[vector] 57616 51458 False
[vector] 54685 53907 False
[vector] 48402 56026 False
[vector] 59462 46800 False
[vector] 59181 48086 False
[vector] 58376 50435 False
[vector] 59702 44493 False
[vector] 58902 49425 False
[vector] 55619 53262 False
[vector] 51720 55338 False
[vector] 51229 55573 False
[vector] 45637 56225 False
[vector] 57405 51640 False
[vector] 58769 49502 False
[vector] 59372 47281 False
[vector] 57851 51208 False
[vector] 49267 55922 False
[vector] 58904 49171 False
[vector] 57837 51227 False
[vector] 59228 47993 False
[vector] 47758 56085 False
[vector] 56175 52838 False
[vector] 57493 51554 False
[vector] 50827 55617 False
[vector] 50530 55739 False
[vector] 57701 51321 False
[vector] 57251 51804 False
[vector] 47026 56154 False
[vector] 58181 50710 False
[vector] 57943 50973 False
[vector] 45208 56239 False
[vector] 58528 50067 False
[vector] 57963 50951 False
[vector] 51349 55476 False
[vector] 55755 53182 False
[vector] 56489 52613 False
[vector] 54486 54065 False
[vector] 53970 54411 False
[vector] 53356 54716 False
[vector] 48066 56060 False
[vector] 58071 50822 False
[vector] 56663 52386 False
[vector] 48094 56051 False
[vector] 54984 53688 False
[vector] 54039 54348 False
[vector] 49139 55988 False
[vector] 56259 52763 False
[vector] 59137 48551 False
[vector] 55919 52999 False
[vector] 57920 51046 False
[vector] 50706 55649 False
[vector] 58143 50740 False
[vector] 57967 50932 False
[vector] 47099 56127 False
[vector] 55630 53207 False
[vector] 58385 50392 False
[vector] 58447 50321 False
