[nb-items] 70
[nb-objectives] 2
[nb-pareto] 78
[nb-lorenz] 19
[runtime] 3.4647879600524902
[format] f1 f2 isLorenzND
[vector] 27626 26032 True
[vector] 28515 25614 True
[vector] 27312 26180 True
[vector] 27662 26006 True
[vector] 26818 26404 True
[vector] 27490 26076 True
[vector] 28106 25896 True
[vector] 27372 26148 True
[vector] 27148 26306 True
[vector] 27747 26000 True
[vector] 28889 25305 True
[vector] 29179 25064 True
[vector] 27208 26274 True
[vector] 29220 25038 True
[vector] 27783 25974 True
[vector] 27566 26064 True
[vector] 27843 25942 True
[vector] 26640 26508 True
[vector] 27027 26338 True
[vector] 30081 24020 False
[vector] 25815 26834 False
[vector] 23459 27189 False
[vector] 30518 22884 False
[vector] 25298 26855 False
[vector] 25540 26849 False
[vector] 28298 25704 False
[vector] 30599 22646 False
[vector] 29825 24390 False
[vector] 30505 23130 False
[vector] 28705 25329 False
[vector] 30429 23159 False
[vector] 29271 24828 False
[vector] 23834 27157 False
[vector] 28696 25421 False
[vector] 26476 26634 False
[vector] 30675 22416 False
[vector] 30679 22373 False
[vector] 29828 24327 False
[vector] 29752 24469 False
[vector] 29915 24295 False
[vector] 30707 21123 False
[vector] 28168 25750 False
[vector] 29386 24763 False
[vector] 29421 24754 False
[vector] 30259 23873 False
[vector] 29602 24561 False
[vector] 30335 23643 False
[vector] 30084 23957 False
[vector] 30416 23405 False
[vector] 24685 27017 False
[vector] 29019 25125 False
[vector] 26295 26698 False
[vector] 29918 24232 False
[vector] 29237 24957 False
[vector] 29345 24789 False
[vector] 29476 24668 False
[vector] 29996 24057 False
[vector] 30340 23635 False
[vector] 29560 24661 False
[vector] 29255 24834 False
[vector] 28965 25181 False
[vector] 24603 27099 False
[vector] 29589 24572 False
[vector] 29435 24694 False
[vector] 26355 26666 False
[vector] 28556 25482 False
[vector] 28539 25563 False
[vector] 23919 27120 False
[vector] 26697 26436 False
[vector] 29301 24800 False
[vector] 22832 27223 False
[vector] 30594 22654 False
[vector] 25910 26797 False
[vector] 25953 26710 False
[vector] 25223 26999 False
[vector] 26668 26442 False
[vector] 29687 24524 False
[vector] 30629 22489 False
