[nb-items] 90
[nb-objectives] 2
[nb-pareto] 73
[nb-lorenz] 10
[runtime] 9.897753953933716
[format] f1 f2 isLorenzND
[vector] 36145 36214 True
[vector] 37931 35090 True
[vector] 37333 35509 True
[vector] 37502 35407 True
[vector] 36727 35889 True
[vector] 36358 36124 True
[vector] 36168 36181 True
[vector] 37170 35598 True
[vector] 36508 36045 True
[vector] 37023 35614 True
[vector] 38936 33050 False
[vector] 37525 35317 False
[vector] 34700 36801 False
[vector] 39388 31572 False
[vector] 38755 33599 False
[vector] 34448 36839 False
[vector] 33718 37064 False
[vector] 38701 33924 False
[vector] 38988 32916 False
[vector] 36514 35979 False
[vector] 39402 30679 False
[vector] 29816 37322 False
[vector] 36744 35852 False
[vector] 33908 37007 False
[vector] 32657 37158 False
[vector] 37568 35259 False
[vector] 38839 33320 False
[vector] 34890 36744 False
[vector] 33597 37096 False
[vector] 38812 33376 False
[vector] 37694 35215 False
[vector] 38964 33015 False
[vector] 39490 30672 False
[vector] 38215 34523 False
[vector] 38840 33263 False
[vector] 36919 35697 False
[vector] 35539 36594 False
[vector] 38410 34268 False
[vector] 38267 34478 False
[vector] 36787 35807 False
[vector] 38293 34393 False
[vector] 39066 32678 False
[vector] 32993 37124 False
[vector] 38187 34610 False
[vector] 33787 37039 False
[vector] 39216 32076 False
[vector] 31092 37272 False
[vector] 39355 31734 False
[vector] 31525 37215 False
[vector] 38611 34019 False
[vector] 38190 34547 False
[vector] 39399 31269 False
[vector] 39120 32608 False
[vector] 35349 36651 False
[vector] 39212 32428 False
[vector] 36803 35801 False
[vector] 38898 33199 False
[vector] 31483 37217 False
[vector] 30971 37304 False
[vector] 37173 35535 False
[vector] 36079 36362 False
[vector] 38407 34331 False
[vector] 32031 37183 False
[vector] 35628 36413 False
[vector] 38530 34257 False
[vector] 38784 33411 False
[vector] 36807 35767 False
[vector] 38123 34898 False
[vector] 34258 36896 False
[vector] 39274 31972 False
[vector] 39039 32846 False
[vector] 39047 32707 False
[vector] 36810 35704 False
