[nb-items] 150
[nb-objectives] 2
[nb-pareto] 240
[nb-lorenz] 29
[runtime] 92.66561484336853
[format] f1 f2 isLorenzND
[vector] 60315 55414 True
[vector] 59519 56035 True
[vector] 58920 56472 True
[vector] 57831 57078 True
[vector] 60568 55182 True
[vector] 57507 57256 True
[vector] 58378 56713 True
[vector] 58282 56776 True
[vector] 57328 57290 True
[vector] 58330 56746 True
[vector] 57707 57164 True
[vector] 59828 55734 True
[vector] 58540 56705 True
[vector] 59949 55630 True
[vector] 57402 57281 True
[vector] 58415 56707 True
[vector] 61227 54636 True
[vector] 58767 56600 True
[vector] 60016 55619 True
[vector] 58095 56915 True
[vector] 59046 56362 True
[vector] 58021 56984 True
[vector] 60199 55444 True
[vector] 60963 54867 True
[vector] 59240 56273 True
[vector] 57629 57176 True
[vector] 58177 56874 True
[vector] 60746 55079 True
[vector] 60172 55466 True
[vector] 62387 53359 False
[vector] 57542 57189 False
[vector] 60865 54883 False
[vector] 56808 57581 False
[vector] 59728 55821 False
[vector] 59670 55868 False
[vector] 55011 58165 False
[vector] 55605 57982 False
[vector] 63246 51921 False
[vector] 53407 58567 False
[vector] 63647 50773 False
[vector] 61400 54406 False
[vector] 61550 54293 False
[vector] 57255 57360 False
[vector] 52890 58679 False
[vector] 55951 57847 False
[vector] 62477 53264 False
[vector] 59266 56223 False
[vector] 55189 58134 False
[vector] 59013 56378 False
[vector] 54661 58252 False
[vector] 62610 53027 False
[vector] 55222 58103 False
[vector] 54956 58176 False
[vector] 51337 58790 False
[vector] 57759 57079 False
[vector] 56059 57803 False
[vector] 61258 54544 False
[vector] 62835 52672 False
[vector] 52323 58759 False
[vector] 51855 58773 False
[vector] 61462 54386 False
[vector] 55484 58014 False
[vector] 61863 53934 False
[vector] 53826 58475 False
[vector] 63336 51590 False
[vector] 62820 52766 False
[vector] 62288 53442 False
[vector] 64254 47013 False
[vector] 64210 47471 False
[vector] 60120 55480 False
[vector] 57912 56991 False
[vector] 61779 53949 False
[vector] 61759 53980 False
[vector] 58342 56724 False
[vector] 61977 53867 False
[vector] 61751 54061 False
[vector] 55969 57838 False
[vector] 61343 54431 False
[vector] 50902 58858 False
[vector] 60326 55359 False
[vector] 63273 51890 False
[vector] 57138 57444 False
[vector] 61315 54543 False
[vector] 54540 58284 False
[vector] 63697 50451 False
[vector] 64002 49357 False
[vector] 62115 53611 False
[vector] 58557 56624 False
[vector] 60104 55486 False
[vector] 63356 51524 False
[vector] 61091 54716 False
[vector] 60597 55083 False
[vector] 63423 51434 False
[vector] 57249 57369 False
[vector] 57008 57489 False
[vector] 64058 48656 False
[vector] 56872 57565 False
[vector] 62572 53178 False
[vector] 64118 48576 False
[vector] 56753 57586 False
[vector] 64026 49161 False
[vector] 63676 50488 False
[vector] 63675 50651 False
[vector] 61479 54351 False
[vector] 60088 55519 False
[vector] 64170 47786 False
[vector] 63792 50354 False
[vector] 57711 57090 False
[vector] 61674 54144 False
[vector] 59528 55941 False
[vector] 64027 48899 False
[vector] 50285 58923 False
[vector] 58231 56799 False
[vector] 62758 52797 False
[vector] 62405 53277 False
[vector] 56943 57529 False
[vector] 63936 49635 False
[vector] 51335 58801 False
[vector] 57022 57474 False
[vector] 64226 47085 False
[vector] 63040 52366 False
[vector] 62647 52929 False
[vector] 56499 57735 False
[vector] 56268 57775 False
[vector] 59796 55758 False
[vector] 50789 58871 False
[vector] 51613 58784 False
[vector] 62934 52503 False
[vector] 61822 53947 False
[vector] 62048 53753 False
[vector] 60021 55577 False
[vector] 59554 55898 False
[vector] 60032 55522 False
[vector] 58188 56812 False
[vector] 61071 54747 False
[vector] 49488 58944 False
[vector] 62495 53182 False
[vector] 61130 54695 False
[vector] 63801 49977 False
[vector] 53642 58555 False
[vector] 62096 53713 False
[vector] 63314 51652 False
[vector] 54993 58174 False
[vector] 63557 51056 False
